Acupoint_Code,Relation,Mesh_Term,Mesh_Id,NCT_freq,NCT_Ids
CV4,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,22,"NCT03625531, NCT02924831, NCT02856022, NCT03373474, NCT05367986, NCT03169504, NCT04509817, NCT02783534, NCT02026206, NCT03121170, NCT05288621, NCT04687852, NCT02729545, NCT06553053, NCT05283577, NCT06219707, NCT05458687, NCT02051036, NCT02653911, NCT06316583, NCT04387383, NCT05815654"
CV4,clinicaltrials,PELVIC PAIN,D000017699,9,"NCT04553562, NCT05223517, NCT02783534, NCT02026206, NCT03121170, NCT04687852, NCT04976751, NCT06316583, NCT05815654"
CV4,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,2,"NCT06074913, NCT06054087"
CV4,clinicaltrials,POLYCYSTIC OVARY SYNDROME,D000011085,4,"NCT03625531, NCT04509817, NCT02729545, NCT02653911"
CV4,clinicaltrials,PREDIABETIC STATE,D000011236,2,"NCT05347030, NCT06359418"
CV4,clinicaltrials,PROSTATIC DISEASES,D000011469,3,"NCT05288621, NCT04976751, NCT02051036"
CV4,clinicaltrials,PROSTATIC HYPERPLASIA,D000011470,2,"NCT05288621, NCT02051036"
CV4,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,4,"NCT02580682, NCT05749757, NCT03169504, NCT06461338"
CV4,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,2,"NCT02580682, NCT05749757"
CV4,clinicaltrials,"SIGNS AND SYMPTOMS, DIGESTIVE",D000012817,3,"NCT06219707, NCT06390761, NCT05805787"
CV4,clinicaltrials,SKIN DISEASES,D000012871,5,"NCT06506240, NCT02457039, NCT03373474, NCT00641303, NCT04144309"
CV4,clinicaltrials,"SLEEP DISORDERS, INTRINSIC",D000020919,2,"NCT04144309, NCT05830877"
CV4,clinicaltrials,SLEEP INITIATION AND MAINTENANCE DISORDERS,D000007319,2,"NCT04144309, NCT05830877"
CV4,clinicaltrials,SLEEP WAKE DISORDERS,D000012893,3,"NCT00641303, NCT04144309, NCT05830877"
CV4,clinicaltrials,STROKE,D000020521,4,"NCT04816201, NCT03712085, NCT02644161, NCT06202833"
CV4,clinicaltrials,SYNDROME,D000013577,9,"NCT03625531, NCT02924831, NCT02856022, NCT04509817, NCT02729545, NCT05283577, NCT06219707, NCT02653911, NCT04387383"
CV4,clinicaltrials,URINARY BLADDER DISEASES,D000001745,7,"NCT02856022, NCT05262816, NCT06020963, NCT06181019, NCT06232200, NCT03260907, NCT02980328"
CV4,clinicaltrials,"URINARY BLADDER, OVERACTIVE",D000053201,3,"NCT06181019, NCT03260907, NCT02980328"
CV4,clinicaltrials,URINARY INCONTINENCE,D000014549,5,"NCT05635669, NCT05773716, NCT02819336, NCT05531071, NCT02980328"
CV4,clinicaltrials,"URINARY INCONTINENCE, STRESS",D000014550,3,"NCT05635669, NCT05773716, NCT05531071"
CV4,clinicaltrials,URINATION DISORDERS,D000014555,5,"NCT05635669, NCT05773716, NCT02819336, NCT05531071, NCT02980328"
CV4,clinicaltrials,UROGENITAL DISEASES,D000091642,22,"NCT06537765, NCT03625531, NCT02856022, NCT05635669, NCT06438744, NCT05262816, NCT06020963, NCT05773716, NCT06181019, NCT03125304, NCT04509817, NCT04931355, NCT02819336, NCT06232200, NCT05288621, NCT02729545, NCT04976751, NCT03260907, NCT05531071, NCT02980328, NCT02051036, NCT02653911"
CV4,clinicaltrials,UROLOGIC DISEASES,D000014570,11,"NCT02856022, NCT05635669, NCT05262816, NCT06020963, NCT05773716, NCT06181019, NCT02819336, NCT06232200, NCT03260907, NCT05531071, NCT02980328"
CV4,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,10,"NCT05635669, NCT06020963, NCT05773716, NCT06181019, NCT02819336, NCT05288621, NCT03260907, NCT05531071, NCT02980328, NCT02051036"
CV4,clinicaltrials,VASCULAR DISEASES,D000014652,6,"NCT04816201, NCT03856151, NCT02210377, NCT03712085, NCT02644161, NCT06202833"
CV4,clinicaltrials,WOUNDS AND INJURIES,D000014947,2,"NCT06424535, NCT05262816"
CV6,clinicaltrials,ADNEXAL DISEASES,D000000291,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,7,"NCT02711527, NCT05818735, NCT00641303, NCT02819336, NCT06107777, NCT05531071, NCT02980328"
CV6,clinicaltrials,BODY WEIGHT,D000001835,9,"NCT05347030, NCT06316310, NCT05237089, NCT02276235, NCT01102075, NCT02066090, NCT03815253, NCT02516878, NCT06091761"
CV6,clinicaltrials,BRAIN DISEASES,D000001927,5,"NCT05078944, NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,BREAST DISEASES,D000001941,2,"NCT03373474, NCT00641303"
CV6,clinicaltrials,BREAST NEOPLASMS,D000001943,2,"NCT03373474, NCT00641303"
CV6,clinicaltrials,CARDIOVASCULAR DISEASES,D000002318,4,"NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,5,"NCT05078944, NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,CEREBROVASCULAR DISORDERS,D000002561,4,"NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,CORONAVIRIDAE INFECTIONS,D000003333,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,CORONAVIRUS INFECTIONS,D000018352,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,COVID-19,D000086382,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,CYSTS,D000003560,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,DEPRESSION,D000003863,3,"NCT02711527, NCT05818735, NCT00641303"
CV6,clinicaltrials,DIABETES MELLITUS,D000003920,2,"NCT05347030, NCT06074913"
CV6,clinicaltrials,DISEASE,D000004194,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,DISEASE ATTRIBUTES,D000020969,2,"NCT04374084, NCT05998421"
CV6,clinicaltrials,DYSMENORRHEA,D000004412,3,"NCT02026206, NCT03121170, NCT04687852"
CV6,clinicaltrials,ELIMINATION DISORDERS,D000019960,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,ENDOCRINE SYSTEM DISEASES,D000004700,4,"NCT03625531, NCT05347030, NCT01573858, NCT06074913"
CV6,clinicaltrials,ENURESIS,D000004775,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,FATIGUE,D000005221,2,"NCT00641303, NCT03553355"
CV6,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,8,"NCT06537765, NCT03625531, NCT01573858, NCT04931355, NCT02320006, NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,9,"NCT06537765, NCT03625531, NCT01573858, NCT04931355, NCT02320006, NCT02819336, NCT05998421, NCT05531071, NCT02980328"
CV6,clinicaltrials,GENITAL DISEASES,D000091662,7,"NCT02624076, NCT06537765, NCT03625531, NCT01573858, NCT04931355, NCT02320006, NCT04976751"
CV6,clinicaltrials,"GENITAL DISEASES, FEMALE",D000005831,5,"NCT06537765, NCT03625531, NCT01573858, NCT04931355, NCT02320006"
CV6,clinicaltrials,GONADAL DISORDERS,D000006058,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,INFECTIONS,D000007239,3,"NCT05692258, NCT05367986, NCT04374084"
CV6,clinicaltrials,INFERTILITY,D000007246,4,"NCT02624076, NCT01573858, NCT04931355, NCT02320006"
CV6,clinicaltrials,"INFERTILITY, FEMALE",D000007247,2,"NCT04931355, NCT02320006"
CV6,clinicaltrials,LOWER URINARY TRACT SYMPTOMS,D000059411,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,LUNG DISEASES,D000008171,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,4,"NCT02819336, NCT04976751, NCT05531071, NCT02980328"
CV6,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,3,"NCT02026206, NCT03121170, NCT04687852"
CV6,clinicaltrials,MENTAL DISORDERS,D000001523,10,"NCT05078944, NCT02975362, NCT05818735, NCT03444896, NCT06212934, NCT00641303, NCT02819336, NCT05531071, NCT02980328, NCT06202833"
CV6,clinicaltrials,NEOPLASMS,D000009369,6,"NCT03625531, NCT01573858, NCT03373474, NCT00641303, NCT04398875, NCT06500715"
CV6,clinicaltrials,NEOPLASMS BY SITE,D000009371,2,"NCT03373474, NCT00641303"
CV6,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,11,"NCT03626220, NCT05078944, NCT02975362, NCT04816201, NCT06212934, NCT00641303, NCT06074913, NCT03712085, NCT05764447, NCT06054087, NCT06202833"
CV6,clinicaltrials,NEUROCOGNITIVE DISORDERS,D000019965,3,"NCT05078944, NCT03444896, NCT06202833"
CV6,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,11,"NCT04553562, NCT02773472, NCT00641303, NCT02026206, NCT03121170, NCT04687852, NCT02548637, NCT04976751, NCT04436445, NCT06054087, NCT06202833"
CV6,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,4,"NCT03626220, NCT06074913, NCT05764447, NCT06054087"
CV6,clinicaltrials,NIDOVIRALES INFECTIONS,D000030341,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,NUTRITION DISORDERS,D000009748,8,"NCT05347030, NCT06316310, NCT05237089, NCT02276235, NCT01102075, NCT02066090, NCT03815253, NCT06091761"
CV6,clinicaltrials,OBESITY,D000009765,7,"NCT06316310, NCT05237089, NCT02276235, NCT01102075, NCT02066090, NCT03815253, NCT06091761"
CV6,clinicaltrials,OVARIAN CYSTS,D000010048,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,OVARIAN DISEASES,D000010049,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,OVERNUTRITION,D000044343,8,"NCT05347030, NCT06316310, NCT05237089, NCT02276235, NCT01102075, NCT02066090, NCT03815253, NCT06091761"
CV6,clinicaltrials,OVERWEIGHT,D000050177,8,"NCT05347030, NCT06316310, NCT05237089, NCT02276235, NCT01102075, NCT02066090, NCT03815253, NCT06091761"
CV6,clinicaltrials,PAIN,D000010146,9,"NCT04553562, NCT02773472, NCT02026206, NCT03121170, NCT04687852, NCT02548637, NCT04976751, NCT04436445, NCT06054087"
CV6,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,9,"NCT03625531, NCT01573858, NCT03373474, NCT05367986, NCT04374084, NCT02026206, NCT03121170, NCT05998421, NCT04687852"
CV6,clinicaltrials,PELVIC PAIN,D000017699,6,"NCT04553562, NCT02026206, NCT03121170, NCT04687852, NCT04976751, NCT04436445"
CV6,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,4,"NCT03626220, NCT06074913, NCT05764447, NCT06054087"
CV6,clinicaltrials,PNEUMONIA,D000011014,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,"PNEUMONIA, VIRAL",D000011024,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,POLYCYSTIC OVARY SYNDROME,D000011085,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,RNA VIRUS INFECTIONS,D000012327,2,"NCT05692258, NCT04374084"
CV6,clinicaltrials,SKIN DISEASES,D000012871,2,"NCT03373474, NCT00641303"
CV6,clinicaltrials,SLEEP WAKE DISORDERS,D000012893,2,"NCT06212934, NCT00641303"
CV6,clinicaltrials,STROKE,D000020521,4,"NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,SYNDROME,D000013577,2,"NCT03625531, NCT01573858"
CV6,clinicaltrials,URINARY INCONTINENCE,D000014549,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,URINATION DISORDERS,D000014555,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,UROGENITAL DISEASES,D000091642,11,"NCT02624076, NCT06537765, NCT03625531, NCT01573858, NCT04931355, NCT02320006, NCT02819336, NCT05998421, NCT04976751, NCT05531071, NCT02980328"
CV6,clinicaltrials,UROLOGIC DISEASES,D000014570,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,3,"NCT02819336, NCT05531071, NCT02980328"
CV6,clinicaltrials,VASCULAR DISEASES,D000014652,4,"NCT02975362, NCT04816201, NCT03712085, NCT06202833"
CV6,clinicaltrials,VIRUS DISEASES,D000014777,2,"NCT05692258, NCT04374084"
CV8,clinicaltrials,BODY WEIGHT,D000001835,4,"NCT05219227, NCT04835181, NCT04943705, NCT04501198"
CV8,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,3,"NCT02204189, NCT04198831, NCT04008667"
CV8,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,2,"NCT04198831, NCT04008667"
CV8,clinicaltrials,INTESTINAL DISEASES,D000007410,2,"NCT04198831, NCT04008667"
CV8,clinicaltrials,NUTRITION DISORDERS,D000009748,4,"NCT05219227, NCT04835181, NCT04943705, NCT04501198"
CV8,clinicaltrials,OBESITY,D000009765,4,"NCT05219227, NCT04835181, NCT04943705, NCT04501198"
CV8,clinicaltrials,"OBESITY, ABDOMINAL",D000056128,3,"NCT05219227, NCT04835181, NCT04501198"
CV8,clinicaltrials,OVERNUTRITION,D000044343,4,"NCT05219227, NCT04835181, NCT04943705, NCT04501198"
CV8,clinicaltrials,OVERWEIGHT,D000050177,4,"NCT05219227, NCT04835181, NCT04943705, NCT04501198"
CV8,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,3,"NCT04835181, NCT03121170, NCT02964533"
CV9,clinicaltrials,BODY WEIGHT,D000001835,6,"NCT02936973, NCT05237089, NCT02276235, NCT02840916, NCT04957134, NCT06091761"
CV9,clinicaltrials,NUTRITION DISORDERS,D000009748,5,"NCT02936973, NCT05237089, NCT02276235, NCT04957134, NCT06091761"
CV9,clinicaltrials,OBESITY,D000009765,5,"NCT02936973, NCT05237089, NCT02276235, NCT04957134, NCT06091761"
CV9,clinicaltrials,OVERNUTRITION,D000044343,5,"NCT02936973, NCT05237089, NCT02276235, NCT04957134, NCT06091761"
CV9,clinicaltrials,OVERWEIGHT,D000050177,5,"NCT02936973, NCT05237089, NCT02276235, NCT04957134, NCT06091761"
GB1,clinicaltrials,BELL PALSY,D000020330,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,CRANIAL NERVE DISEASES,D000003389,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,DNA VIRUS INFECTIONS,D000004266,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,FACIAL NERVE DISEASES,D000005155,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,FACIAL PARALYSIS,D000005158,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,HERPESVIRIDAE INFECTIONS,D000006566,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,INFECTIONS,D000007239,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,MOUTH DISEASES,D000009059,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,4,"NCT06261801, NCT06063954, NCT04542811, NCT06573697"
GB1,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,3,"NCT06261801, NCT06063954, NCT06573697"
GB1,clinicaltrials,PARALYSIS,D000010243,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,STOMATOGNATHIC DISEASES,D000009057,2,"NCT06063954, NCT06573697"
GB1,clinicaltrials,VIRUS DISEASES,D000014777,2,"NCT06063954, NCT06573697"
GB12,clinicaltrials,ALZHEIMER DISEASE,D000000544,2,"NCT03810794, NCT06417086"
GB12,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,2,"NCT03328819, NCT05310175"
GB12,clinicaltrials,BRAIN DISEASES,D000001927,4,"NCT03810794, NCT06199323, NCT06417086, NCT05310175"
GB12,clinicaltrials,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,4,"NCT03810794, NCT06199323, NCT06417086, NCT05310175"
GB12,clinicaltrials,DEGLUTITION DISORDERS,D000003680,3,"NCT06303895, NCT06255756, NCT06328582"
GB12,clinicaltrials,DEMENTIA,D000003704,2,"NCT03810794, NCT06417086"
GB12,clinicaltrials,DEPRESSION,D000003863,2,"NCT03328819, NCT05310175"
GB12,clinicaltrials,DEPRESSIVE DISORDER,D000003866,2,"NCT03328819, NCT05310175"
GB12,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,3,"NCT06303895, NCT06255756, NCT06328582"
GB12,clinicaltrials,ESOPHAGEAL DISEASES,D000004935,3,"NCT06303895, NCT06255756, NCT06328582"
GB12,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,3,"NCT06303895, NCT06255756, NCT06328582"
GB12,clinicaltrials,MENTAL DISORDERS,D000001523,4,"NCT03810794, NCT06417086, NCT03328819, NCT05310175"
GB12,clinicaltrials,MOOD DISORDERS,D000019964,2,"NCT03328819, NCT05310175"
GB12,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,5,"NCT03810794, NCT06199323, NCT06417086, NCT05310175, NCT05511753"
GB12,clinicaltrials,NEUROCOGNITIVE DISORDERS,D000019965,2,"NCT03810794, NCT06417086"
GB12,clinicaltrials,NEURODEGENERATIVE DISEASES,D000019636,3,"NCT03810794, NCT06199323, NCT06417086"
GB12,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,3,"NCT03328819, NCT05511753, NCT04981171"
GB12,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,4,"NCT06303895, NCT05511753, NCT06255756, NCT06328582"
GB12,clinicaltrials,PAIN,D000010146,2,"NCT03328819, NCT04981171"
GB12,clinicaltrials,PHARYNGEAL DISEASES,D000010608,3,"NCT06303895, NCT06255756, NCT06328582"
GB12,clinicaltrials,TAUOPATHIES,D000024801,2,"NCT03810794, NCT06417086"
GB13,clinicaltrials,COGNITION DISORDERS,D000003072,2,"NCT05641480, NCT06239740"
GB13,clinicaltrials,COGNITIVE DYSFUNCTION,D000060825,2,"NCT05641480, NCT06239740"
GB13,clinicaltrials,MENTAL DISORDERS,D000001523,4,"NCT04405427, NCT05641480, NCT06239740, NCT06564506"
GB13,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,4,"NCT04405427, NCT05641480, NCT06239740, NCT06564506"
GB13,clinicaltrials,NEUROBEHAVIORAL MANIFESTATIONS,D000019954,2,"NCT06239740, NCT06564506"
GB13,clinicaltrials,NEUROCOGNITIVE DISORDERS,D000019965,3,"NCT05641480, NCT06239740, NCT06564506"
GB13,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,2,"NCT06239740, NCT06564506"
GB13,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,2,"NCT06564506, NCT05998421"
GB14,clinicaltrials,BELL PALSY,D000020330,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,CONJUNCTIVAL DISEASES,D000003229,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,CONJUNCTIVITIS,D000003231,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,CORNEAL DISEASES,D000003316,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,CRANIAL NERVE DISEASES,D000003389,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,DISEASE ATTRIBUTES,D000020969,3,"NCT06393231, NCT06544603, NCT03592797"
GB14,clinicaltrials,DNA VIRUS INFECTIONS,D000004266,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,DRY EYE SYNDROMES,D000015352,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,DYSSOMNIAS,D000020920,2,"NCT01707706, NCT03386903"
GB14,clinicaltrials,EYE DISEASES,D000005128,3,"NCT02064660, NCT00969280, NCT01105221"
GB14,clinicaltrials,FACIAL NERVE DISEASES,D000005155,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,FACIAL PARALYSIS,D000005158,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,FACIES,D000019066,3,"NCT06393231, NCT06544603, NCT03592797"
GB14,clinicaltrials,HERPESVIRIDAE INFECTIONS,D000006566,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,HYPERSENSITIVITY,D000006967,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,"HYPERSENSITIVITY, IMMEDIATE",D000006969,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,IMMUNE SYSTEM DISEASES,D000007154,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,INFECTIONS,D000007239,10,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT05553483, NCT03592797, NCT06573697, NCT05915507"
GB14,clinicaltrials,KERATITIS,D000007634,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,KERATOCONJUNCTIVITIS,D000007637,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,KERATOCONJUNCTIVITIS SICCA,D000007638,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,LACRIMAL APPARATUS DISEASES,D000007766,2,"NCT00969280, NCT01105221"
GB14,clinicaltrials,MENTAL DISORDERS,D000001523,3,"NCT03444896, NCT01707706, NCT03386903"
GB14,clinicaltrials,MOUTH DISEASES,D000009059,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,11,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01707706, NCT01201642, NCT03386903, NCT06063954, NCT04542811, NCT03592797, NCT06573697"
GB14,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,NOSE DISEASES,D000009668,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,PARALYSIS,D000010243,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,4,"NCT00969280, NCT06393231, NCT06544603, NCT03592797"
GB14,clinicaltrials,RESPIRATORY HYPERSENSITIVITY,D000012130,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,RHINITIS,D000012220,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,"RHINITIS, ALLERGIC",D000065631,2,"NCT05553483, NCT05915507"
GB14,clinicaltrials,"SLEEP DISORDERS, INTRINSIC",D000020919,2,"NCT01707706, NCT03386903"
GB14,clinicaltrials,SLEEP INITIATION AND MAINTENANCE DISORDERS,D000007319,2,"NCT01707706, NCT03386903"
GB14,clinicaltrials,SLEEP WAKE DISORDERS,D000012893,2,"NCT01707706, NCT03386903"
GB14,clinicaltrials,STOMATOGNATHIC DISEASES,D000009057,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB14,clinicaltrials,VIRUS DISEASES,D000014777,8,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT01201642, NCT06063954, NCT03592797, NCT06573697"
GB15,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,4,"NCT03328819, NCT05102253, NCT02644161, NCT01479920"
GB15,clinicaltrials,COLONIC DISEASES,D000003108,2,"NCT06219707, NCT04387383"
GB15,clinicaltrials,"COLONIC DISEASES, FUNCTIONAL",D000003109,2,"NCT06219707, NCT04387383"
GB15,clinicaltrials,DEPRESSION,D000003863,4,"NCT03328819, NCT05102253, NCT02644161, NCT01479920"
GB15,clinicaltrials,DEPRESSIVE DISORDER,D000003866,3,"NCT03328819, NCT02644161, NCT01479920"
GB15,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,3,"NCT06219707, NCT04660019, NCT04387383"
GB15,clinicaltrials,DISEASE,D000004194,2,"NCT06219707, NCT04387383"
GB15,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,3,"NCT06219707, NCT04660019, NCT04387383"
GB15,clinicaltrials,INTESTINAL DISEASES,D000007410,3,"NCT06219707, NCT04660019, NCT04387383"
GB15,clinicaltrials,IRRITABLE BOWEL SYNDROME,D000043183,2,"NCT06219707, NCT04387383"
GB15,clinicaltrials,MENTAL DISORDERS,D000001523,5,"NCT02457039, NCT03328819, NCT05102253, NCT02644161, NCT01479920"
GB15,clinicaltrials,MOOD DISORDERS,D000019964,3,"NCT03328819, NCT02644161, NCT01479920"
GB15,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,3,"NCT06219707, NCT04387383, NCT06042777"
GB15,clinicaltrials,SYNDROME,D000013577,2,"NCT06219707, NCT04387383"
