Row_Number,Acupoint_Code,Relation,Action_Target,Indication,Pinyin_Name,Chinese_Name,SNOMED_code,Mesh_Term,Mesh_Id,NCT_Ids,PMIDs,Acupoint,Anatomy,UBERON code,SNOMED CT code,,,,,,,,,,,,
2003,SP9,treats,,Urine Incontinence,,,,,,,,,,,,,,,,,,,,,,,
2004,SP9,treats,,Genital Pain,,,,,,,,,,,,,,,,,,,,,,,
2005,SP9,treats,,Dysmenorrhea,,,,,,,,,,,,,,,,,,,,,,,
2006,SP9,treats,,Knee Pain,,,,,,,,,,,,,,,,,,,,,,,
2007,SP10,treats,,Irregular Menstruation,,,,,,,,,,,,,,,,,,,,,,,
2008,SP10,treats,,Dysmenorrhea,,,,,,,,,,,,,,,,,,,,,,,
2009,SP10,treats,,Uterine Bleeding,,,,,,,,,,,,,,,,,,,,,,,
2010,SP10,treats,,Amenorrhea,,,,,,,,,,,,,,,,,,,,,,,
2011,SP10,treats,,Urticaria,,,,,,,,,,,,,,,,,,,,,,,
2012,SP10,treats,,Eczema,,,,,,,,,,,,,,,,,,,,,,,
2013,SP10,treats,,Erysipelas,,,,,,,,,,,,,,,,,,,,,,,
2014,SP10,treats,,Medial Aspect Of Thigh Pain,,,,,,,,,,,,,,,,,,,,,,,
2015,SP11,treats,,Dysuria,,,,,,,,,,,,,,,,,,,,,,,
2016,SP11,treats,,Enuresis,,,,,,,,,,,,,,,,,,,,,,,
2017,SP11,treats,,Inguinal Region Swelling,,,,,,,,,,,,,,,,,,,,,,,
2018,SP11,treats,,Inguinal Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2019,SP11,treats,,Muscular Atrophy,,,,,,,,,,,,,,,,,,,,,,,
2020,SP11,treats,,Low Extremity Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2021,SP11,treats,,Low Extremity Paralysis,,,,,,,,,,,,,,,,,,,,,,,
2022,SP11,treats,,Low Extremity Pain,,,,,,,,,,,,,,,,,,,,,,,
2023,SP12,treats,,Abdominal Pain,,,,,,,,,,,,,,,,,,,,,,,
2024,SP12,treats,,Hernia,,,,,,,,,,,,,,,,,,,,,,,
2025,SP12,treats,,Dysuria,,,,,,,,,,,,,,,,,,,,,,,
2026,SP13,treats,,Lower Abdominal Pain,,,,,,,,,,,,,,,,,,,,,,,
2027,SP13,treats,,Hernia,,,,,,,,,,,,,,,,,,,,,,,
2028,SP14,treats,,Umbilical Pain,,,,,,,,,,,,,,,,,,,,,,,
2029,SP14,treats,,Abdominal Distension,,,,,,,,,,,,,,,,,,,,,,,
2030,SP14,treats,,Hernia,,,,,,,,,,,,,,,,,,,,,,,
2031,SP14,treats,,Diarrhea,,,,,,,,,,,,,,,,,,,,,,,
2032,SP14,treats,,Constipation,,,,,,,,,,,,,,,,,,,,,,,
2033,SP15,treats,,Abdominal Distension,,,,,,,,,,,,,,,,,,,,,,,
2034,SP15,treats,,Abdominal Pain,,,,,,,,,,,,,,,,,,,,,,,
2035,SP15,treats,,Diarrhea,,,,,,,,,,,,,,,,,,,,,,,
2036,SP15,treats,,Dysentery,,,,,,,,,,,,,,,,,,,,,,,
2037,SP15,treats,,Constipation,,,,,,,,,,,,,,,,,,,,,,,
2038,SP16,treats,,Abdominal Pain,,,,,,,,,,,,,,,,,,,,,,,
2039,SP16,treats,,Indigestion,,,,,,,,,,,,,,,,,,,,,,,
2040,SP16,treats,,Constipation,,,,,,,,,,,,,,,,,,,,,,,
2041,SP16,treats,,Dysentery,,,,,,,,,,,,,,,,,,,,,,,
2042,SP17,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2043,SP17,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2044,SP17,treats,,Hypochondrium Fullness,,,,,,,,,,,,,,,,,,,,,,,
2045,SP17,treats,,Chest Fullness,,,,,,,,,,,,,,,,,,,,,,,
2046,SP18,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2047,SP18,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2048,SP18,treats,,Hypochondrium Fullness,,,,,,,,,,,,,,,,,,,,,,,
2049,SP18,treats,,Chest Fullness,,,,,,,,,,,,,,,,,,,,,,,
2050,SP18,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2051,SP18,treats,,Hiccup,,,,,,,,,,,,,,,,,,,,,,,
2052,SP18,treats,,Mastitis,,,,,,,,,,,,,,,,,,,,,,,
2053,SP18,treats,,Insufficient Lactation,,,,,,,,,,,,,,,,,,,,,,,
2054,SP19,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2055,SP19,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2056,SP19,treats,,Hypochondrium Fullness,,,,,,,,,,,,,,,,,,,,,,,
2057,SP19,treats,,Chest Fullness,,,,,,,,,,,,,,,,,,,,,,,
2058,SP20,treats,,Hypochondrium Fullness,,,,,,,,,,,,,,,,,,,,,,,
2059,SP20,treats,,Chest Fullness,,,,,,,,,,,,,,,,,,,,,,,
2060,SP20,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2061,SP20,treats,,Hiccup,,,,,,,,,,,,,,,,,,,,,,,
2062,SP21,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2063,SP21,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2064,SP21,treats,,Asthma,,,,,,,,,,,,,,,,,,,,,,,
2065,SP21,treats,,General Body Weakness,,,,,,,,,,,,,,,,,,,,,,,
2066,SP21,treats,,General Pain,,,,,,,,,,,,,,,,,,,,,,,
2067,HT1,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2068,HT1,treats,,Costal Pain,,,,,,,,,,,,,,,,,,,,,,,
2069,HT1,treats,,Scrofula,,,,,,,,,,,,,,,,,,,,,,,
2070,HT1,treats,,Arm Cold Pain,,,,,,,,,,,,,,,,,,,,,,,
2071,HT1,treats,,Elbow Cold Pain,,,,,,,,,,,,,,,,,,,,,,,
2072,HT1,treats,,Throat Dryness,,,,,,,,,,,,,,,,,,,,,,,
2073,HT2,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2074,HT2,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2075,HT2,treats,,Arm Pain,,,,,,,,,,,,,,,,,,,,,,,
2076,HT2,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2077,HT3,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2078,HT3,treats,,Arm Numbness,,,,,,,,,,,,,,,,,,,,,,,
2079,HT3,treats,,Hand Numbness,,,,,,,,,,,,,,,,,,,,,,,
2080,HT3,treats,,Arm Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2081,HT3,treats,,Hand Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2082,HT3,treats,,Hand Tremor,,,,,,,,,,,,,,,,,,,,,,,
2083,HT3,treats,,Scrofula,,,,,,,,,,,,,,,,,,,,,,,
2084,HT3,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2085,HT3,treats,,Axilla Pain,,,,,,,,,,,,,,,,,,,,,,,
2086,HT4,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2087,HT4,treats,,Arm Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2088,HT4,treats,,Elbow Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2089,HT4,treats,,Voice Sudden Loss,,,,,,,,,,,,,,,,,,,,,,,
2090,HT5,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2091,HT5,treats,,Dizziness,,,,,,,,,,,,,,,,,,,,,,,
2092,HT5,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2093,HT5,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2094,HT5,treats,,Voice Sudden Loss,,,,,,,,,,,,,,,,,,,,,,,
2095,HT5,treats,,Aphasia,,,,,,,,,,,,,,,,,,,,,,,
2096,HT5,treats,,Tongue Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2097,HT5,treats,,Stuttering,,,,,,,,,,,,,,,,,,,,,,,
2098,HT5,treats,,Elbow Pain,,,,,,,,,,,,,,,,,,,,,,,
2099,HT5,treats,,Wrist Pain,,,,,,,,,,,,,,,,,,,,,,,
2100,HT6,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2101,HT6,treats,,Hysteria,,,,,,,,,,,,,,,,,,,,,,,
2102,HT6,treats,,Night Sweat,,,,,,,,,,,,,,,,,,,,,,,
2103,HT6,treats,,Hemoptysis,,,,,,,,,,,,,,,,,,,,,,,
2104,HT6,treats,,Epistaxis,,,,,,,,,,,,,,,,,,,,,,,
2105,HT6,treats,,Voice Sudden Loss,,,,,,,,,,,,,,,,,,,,,,,
2106,HT7,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2107,HT7,treats,,Irritability,,,,,,,,,,,,,,,,,,,,,,,
2108,HT7,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2109,HT7,treats,,Hysteria,,,,,,,,,,,,,,,,,,,,,,,
2110,HT7,treats,,Amnesia,,,,,,,,,,,,,,,,,,,,,,,
2111,HT7,treats,,Insomnia,,,,,,,,,,,,,,,,,,,,,,,
2112,HT7,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2113,HT7,treats,,Epilepsy,,,,,,,,,,,,,,,,,,,,,,,
2114,HT7,treats,,Dementia,,,,,,,,,,,,,,,,,,,,,,,
2115,HT7,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2116,HT7,treats,,Palm Feverish Sensation,,,,,,,,,,,,,,,,,,,,,,,
2117,HT7,treats,,Yellowish Sclera,,,,,,,,,,,,,,,,,,,,,,,
2118,HT8,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2119,HT8,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2120,HT8,treats,,Little Finger Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2121,HT8,treats,,Palm Feverish Sensation,,,,,,,,,,,,,,,,,,,,,,,
2122,HT8,treats,,Enuresis,,,,,,,,,,,,,,,,,,,,,,,
2123,HT8,treats,,Dysuria,,,,,,,,,,,,,,,,,,,,,,,
2124,HT8,treats,,External Genitalia Pruritus,,,,,,,,,,,,,,,,,,,,,,,
2125,HT9,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2126,HT9,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2127,HT9,treats,,Hypochondrium Pain,,,,,,,,,,,,,,,,,,,,,,,
2128,HT9,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2129,HT9,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2130,HT9,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2131,HT9,treats,,Consciousness Loss,,,,,,,,,,,,,,,,,,,,,,,
2132,SI1,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2133,SI1,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2134,SI1,treats,,Consciousness Loss,,,,,,,,,,,,,,,,,,,,,,,
2135,SI1,treats,,Insufficient Lactation,,,,,,,,,,,,,,,,,,,,,,,
2136,SI1,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2137,SI1,treats,,Eye Redness,,,,,,,,,,,,,,,,,,,,,,,
2138,SI1,treats,,Cornea Cloudiness,,,,,,,,,,,,,,,,,,,,,,,
2139,SI2,treats,,Finger Numbness,,,,,,,,,,,,,,,,,,,,,,,
2140,SI2,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2141,SI2,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2142,SI2,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2143,SI2,treats,,Reddish Urine,,,,,,,,,,,,,,,,,,,,,,,
2144,SI3,treats,,Neck Pain,,,,,,,,,,,,,,,,,,,,,,,
2145,SI3,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2146,SI3,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2147,SI3,treats,,Deafness,,,,,,,,,,,,,,,,,,,,,,,
2148,SI3,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2149,SI3,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2150,SI3,treats,,Malaria,,,,,,,,,,,,,,,,,,,,,,,
2151,SI3,treats,,Acute Lumbar Sprain,,,,,,,,,,,,,,,,,,,,,,,
2152,SI3,treats,,Night Sweat,,,,,,,,,,,,,,,,,,,,,,,
2153,SI3,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2154,SI3,treats,,Finger Numbness,,,,,,,,,,,,,,,,,,,,,,,
2155,SI3,treats,,Finger Contracture,,,,,,,,,,,,,,,,,,,,,,,
2156,SI3,treats,,Elbow Pain,,,,,,,,,,,,,,,,,,,,,,,
2157,SI3,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2158,SI4,treats,,Febrile Diseases With Anhidrosis,,,,,,,,,,,,,,,,,,,,,,,
2159,SI4,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2160,SI4,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2161,SI4,treats,,Finger Contracture,,,,,,,,,,,,,,,,,,,,,,,
2162,SI4,treats,,Wrist Pain,,,,,,,,,,,,,,,,,,,,,,,
2163,SI4,treats,,Jaundice,,,,,,,,,,,,,,,,,,,,,,,
2164,SI5,treats,,Submandibular Region Swelling,,,,,,,,,,,,,,,,,,,,,,,
2165,SI5,treats,,Neck Swelling,,,,,,,,,,,,,,,,,,,,,,,
2166,SI5,treats,,Wrist Pain,,,,,,,,,,,,,,,,,,,,,,,
2167,SI5,treats,,Hand Pain,,,,,,,,,,,,,,,,,,,,,,,
2168,SI5,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2169,SI6,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2170,SI6,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2171,SI6,treats,,Arm Pain,,,,,,,,,,,,,,,,,,,,,,,
2172,SI6,treats,,Elbow Pain,,,,,,,,,,,,,,,,,,,,,,,
2173,SI7,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2174,SI7,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2175,SI7,treats,,Dizziness,,,,,,,,,,,,,,,,,,,,,,,
2176,SI7,treats,,Finger Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2177,SI7,treats,,Elbow Spasmodic Pain,,,,,,,,,,,,,,,,,,,,,,,
2178,SI7,treats,,Febrile Disease,,,,,,,,,,,,,,,,,,,,,,,
2179,SI7,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2180,SI8,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2181,SI8,treats,,Cheek Swelling,,,,,,,,,,,,,,,,,,,,,,,
2182,SI8,treats,,Nape Pain,,,,,,,,,,,,,,,,,,,,,,,
2183,SI8,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2184,SI8,treats,,Elbow Pain,,,,,,,,,,,,,,,,,,,,,,,
2185,SI8,treats,,Arm Pain,,,,,,,,,,,,,,,,,,,,,,,
2186,SI8,treats,,Epilepsy,,,,,,,,,,,,,,,,,,,,,,,
2187,SI9,treats,,Scapular Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2188,SI9,treats,,Arm Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2189,SI9,treats,,Hand Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2190,SI10,treats,,Shoulder Swelling,,,,,,,,,,,,,,,,,,,,,,,
2191,SI10,treats,,Arm Weakness,,,,,,,,,,,,,,,,,,,,,,,
2192,SI10,treats,,Shoulder Weakness,,,,,,,,,,,,,,,,,,,,,,,
2193,SI10,treats,,Arm Pain,,,,,,,,,,,,,,,,,,,,,,,
2194,SI10,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2195,SI11,treats,,Scapular Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2196,SI11,treats,,Lateroposterior Aspect Of Elbow Pain,,,,,,,,,,,,,,,,,,,,,,,
2197,SI11,treats,,Lateroposterior Aspect Of Arm Pain,,,,,,,,,,,,,,,,,,,,,,,
2198,SI11,treats,,Asthma,,,,,,,,,,,,,,,,,,,,,,,
2199,SI12,treats,,Scapular Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2200,SI12,treats,,Upper Extremity Pain,,,,,,,,,,,,,,,,,,,,,,,
2201,SI12,treats,,Upper Extremity Numbness,,,,,,,,,,,,,,,,,,,,,,,
2202,SI12,treats,,Arm Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2203,SI12,treats,,Shoulder Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2204,SI13,treats,,Scapular Region Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2205,SI13,treats,,Scapular Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2206,SI14,treats,,Back Pain,,,,,,,,,,,,,,,,,,,,,,,
2207,SI14,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2208,SI14,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2209,SI14,treats,,Neck Pain,,,,,,,,,,,,,,,,,,,,,,,
2210,SI15,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2211,SI15,treats,,Asthma,,,,,,,,,,,,,,,,,,,,,,,
2212,SI15,treats,,Back Pain,,,,,,,,,,,,,,,,,,,,,,,
2213,SI15,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2214,SI15,treats,,Hemoptysis,,,,,,,,,,,,,,,,,,,,,,,
2215,SI16,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2216,SI16,treats,,Voice Sudden Loss,,,,,,,,,,,,,,,,,,,,,,,
2217,SI16,treats,,Deafness,,,,,,,,,,,,,,,,,,,,,,,
2218,SI16,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2219,SI16,treats,,Neck Pain,,,,,,,,,,,,,,,,,,,,,,,
2220,SI16,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2221,SI17,treats,,Deafness,,,,,,,,,,,,,,,,,,,,,,,
2222,SI17,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2223,SI17,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2224,SI17,treats,,Cheek Swelling,,,,,,,,,,,,,,,,,,,,,,,
2225,SI17,treats,,Foreigh Body Sensation In The Throat,,,,,,,,,,,,,,,,,,,,,,,
2226,SI17,treats,,Goiter,,,,,,,,,,,,,,,,,,,,,,,
2227,SI18,treats,,Face Paralysis,,,,,,,,,,,,,,,,,,,,,,,
2228,SI18,treats,,Eyelid Twitching,,,,,,,,,,,,,,,,,,,,,,,
2229,SI18,treats,,Face Pain,,,,,,,,,,,,,,,,,,,,,,,
2230,SI18,treats,,Toothache,,,,,,,,,,,,,,,,,,,,,,,
2231,SI18,treats,,Cheek Swelling,,,,,,,,,,,,,,,,,,,,,,,
2232,SI18,treats,,Yellowish Sclera,,,,,,,,,,,,,,,,,,,,,,,
2233,SI19,treats,,Deafness,,,,,,,,,,,,,,,,,,,,,,,
2234,SI19,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2235,SI19,treats,,Otorrhea,,,,,,,,,,,,,,,,,,,,,,,
2236,SI19,treats,,Mandibular Joint Motor Impairment,,,,,,,,,,,,,,,,,,,,,,,
2237,SI19,treats,,Toothache,,,,,,,,,,,,,,,,,,,,,,,
2238,BL1,treats,,Eye Redness,,,,,,,,,,,,,,,,,,,,,,,
2239,BL1,treats,,Eye Pain,,,,,,,,,,,,,,,,,,,,,,,
2240,BL1,treats,,Eye Swelling,,,,,,,,,,,,,,,,,,,,,,,
2241,BL1,treats,,Canthus Itching,,,,,,,,,,,,,,,,,,,,,,,
2242,BL1,treats,,Lacrimation,,,,,,,,,,,,,,,,,,,,,,,
2243,BL1,treats,,Night Blindness,,,,,,,,,,,,,,,,,,,,,,,
2244,BL1,treats,,Color Blindess,,,,,,,,,,,,,,,,,,,,,,,
2245,BL1,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2246,BL2,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2247,BL2,treats,,Vision Failing,,,,,,,,,,,,,,,,,,,,,,,
2248,BL2,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2249,BL2,treats,,Supraorbital Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2250,BL2,treats,,Lacrimation,,,,,,,,,,,,,,,,,,,,,,,
2251,BL2,treats,,Eye Redness,,,,,,,,,,,,,,,,,,,,,,,
2252,BL2,treats,,Eye Pain,,,,,,,,,,,,,,,,,,,,,,,
2253,BL2,treats,,Eye Swelling,,,,,,,,,,,,,,,,,,,,,,,
2254,BL2,treats,,Eyelid Twitching,,,,,,,,,,,,,,,,,,,,,,,
2255,BL2,treats,,Glaucoma,,,,,,,,,,,,,,,,,,,,,,,
2256,BL3,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2257,BL3,treats,,Giddiness,,,,,,,,,,,,,,,,,,,,,,,
2258,BL3,treats,,Epilepsy,,,,,,,,,,,,,,,,,,,,,,,
2259,BL3,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2260,BL4,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2261,BL4,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2262,BL4,treats,,Epistaxis,,,,,,,,,,,,,,,,,,,,,,,
2263,BL4,treats,,Vision Failing,,,,,,,,,,,,,,,,,,,,,,,
2264,BL4,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2265,BL5,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2266,BL5,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2267,BL5,treats,,Epilepsy,,,,,,,,,,,,,,,,,,,,,,,
2268,BL5,treats,,Convulsion,,,,,,,,,,,,,,,,,,,,,,,
2269,BL6,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2270,BL6,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2271,BL6,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2272,BL7,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2273,BL7,treats,,Giddiness,,,,,,,,,,,,,,,,,,,,,,,
2274,BL7,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2275,BL7,treats,,Epistaxis,,,,,,,,,,,,,,,,,,,,,,,
2276,BL7,treats,,Rhinorrhea,,,,,,,,,,,,,,,,,,,,,,,
2277,BL8,treats,,Dizziness,,,,,,,,,,,,,,,,,,,,,,,
2278,BL8,treats,,Vision Blurring,,,,,,,,,,,,,,,,,,,,,,,
2279,BL8,treats,,Tinnitus,,,,,,,,,,,,,,,,,,,,,,,
2280,BL8,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2281,BL9,treats,,Neck Pain,,,,,,,,,,,,,,,,,,,,,,,
2282,BL9,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2283,BL9,treats,,Dizziness,,,,,,,,,,,,,,,,,,,,,,,
2284,BL9,treats,,Ophthalmalgia,,,,,,,,,,,,,,,,,,,,,,,
2285,BL9,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2286,BL10,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2287,BL10,treats,,Nasal Obstruction,,,,,,,,,,,,,,,,,,,,,,,
2288,BL10,treats,,Sore Throat,,,,,,,,,,,,,,,,,,,,,,,
2289,BL10,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2290,BL10,treats,,Back Pain,,,,,,,,,,,,,,,,,,,,,,,
2291,BL10,treats,,Shoulder Pain,,,,,,,,,,,,,,,,,,,,,,,
2292,BL11,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2293,BL11,treats,,Back Pain,,,,,,,,,,,,,,,,,,,,,,,
2294,BL11,treats,,Neck Pain,,,,,,,,,,,,,,,,,,,,,,,
2295,BL11,treats,,Scapular Region Soreness,,,,,,,,,,,,,,,,,,,,,,,
2296,BL11,treats,,Scapular Region Pain,,,,,,,,,,,,,,,,,,,,,,,
2297,BL11,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2298,BL11,treats,,Fever,,,,,,,,,,,,,,,,,,,,,,,
2299,BL11,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2300,BL12,treats,,Common Cold,,,,,,,,,,,,,,,,,,,,,,,
2301,BL12,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2302,BL12,treats,,Headache,,,,,,,,,,,,,,,,,,,,,,,
2303,BL12,treats,,Fever,,,,,,,,,,,,,,,,,,,,,,,
2304,BL12,treats,,Neck Stiffness,,,,,,,,,,,,,,,,,,,,,,,
2305,BL12,treats,,Backache,,,,,,,,,,,,,,,,,,,,,,,
2306,BL13,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2307,BL13,treats,,Asthma,,,,,,,,,,,,,,,,,,,,,,,
2308,BL13,treats,,Chest Pain,,,,,,,,,,,,,,,,,,,,,,,
2309,BL13,treats,,Blood Spitting,,,,,,,,,,,,,,,,,,,,,,,
2310,BL13,treats,,Afternoon Fever,,,,,,,,,,,,,,,,,,,,,,,
2311,BL13,treats,,Night Sweat,,,,,,,,,,,,,,,,,,,,,,,
2312,BL14,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2313,BL14,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2314,BL14,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2315,BL14,treats,,Stuffy Chest,,,,,,,,,,,,,,,,,,,,,,,
2316,BL14,treats,,Vomiting,,,,,,,,,,,,,,,,,,,,,,,
2317,BL15,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2318,BL15,treats,,Panic,,,,,,,,,,,,,,,,,,,,,,,
2319,BL15,treats,,Memory Loss,,,,,,,,,,,,,,,,,,,,,,,
2320,BL15,treats,,Palpitation,,,,,,,,,,,,,,,,,,,,,,,
2321,BL15,treats,,Cough,,,,,,,,,,,,,,,,,,,,,,,
2322,BL15,treats,,Blood Spitting,,,,,,,,,,,,,,,,,,,,,,,
2323,BL15,treats,,Nocturnal Emission,,,,,,,,,,,,,,,,,,,,,,,
2324,BL15,treats,,Night Sweat,,,,,,,,,,,,,,,,,,,,,,,
2325,BL15,treats,,Mania,,,,,,,,,,,,,,,,,,,,,,,
2326,BL15,treats,,Epilepsy,,,,,,,,,,,,,,,,,,,,,,,
2327,BL16,treats,,Cardiac Pain,,,,,,,,,,,,,,,,,,,,,,,
2328,BL16,treats,,Abdominal Pain,,,,,,,,,,,,,,,,,,,,,,,
2329,BL17,treats,,Vomiting,,,,,,,,,,,,,,,,,,,,,,,
2330,BL17,treats,,Hiccup,,,,,,,,,,,,,,,,,,,,,,,
2331,BL17,treats,,Belching,,,,,,,,,,,,,,,,,,,,,,,
2332,BL17,treats,,Swallow Difficulty,,,,,,,,,,,,,,,,,,,,,,,
